    1.00   -90.00    90.00   -38.89   3476.0
 -180.00   -27.01   -81.77   -27.17   -84.93
 -179.00   -28.24   -88.58   -28.35   -91.09
 -178.00   -29.18   -97.03   -29.16  -101.54
 -177.00   -29.77  -110.43   -29.59  -111.30
 -176.00   -29.83  -123.95   -29.26  -125.90
 -175.00   -28.75  -134.13   -28.72  -136.39
 -174.00   -28.00  -141.14   -27.70  -142.18
 -173.00   -26.81  -144.94   -26.85  -144.80
 -172.00   -25.91  -145.44   -25.89  -145.48
 -171.00   -25.17  -143.67   -25.24  -143.95
 -170.00   -24.66  -141.02   -24.67  -140.96
 -169.00   -24.37  -136.26   -24.41  -136.93
 -168.00   -24.31  -131.67   -24.30  -132.37
 -167.00   -24.67  -127.40   -24.73  -126.64
 -166.00   -25.30  -120.13   -25.27  -119.84
 -165.00   -26.51  -112.32   -26.45  -112.18
 -164.00   -28.42  -103.28   -28.52  -103.42
 -163.00   -31.28   -94.05   -31.51   -92.03
 -162.00   -36.62   -77.12   -36.37   -77.01
 -161.00   -44.96   -16.45   -43.87   -20.35
 -160.00   -38.29    63.26   -38.70    63.82
 -159.00   -32.98    84.52   -33.23    83.24
 -158.00   -30.32    94.81   -30.08    91.87
 -157.00   -28.36   101.38   -28.30    99.94
 -156.00   -27.24   109.10   -27.36   107.47
 -155.00   -27.06   114.75   -26.93   114.06
 -154.00   -27.19   118.51   -27.24   116.88
 -153.00   -27.88   119.52   -27.75   118.28
 -152.00   -28.73   117.48   -28.75   115.29
 -151.00   -29.65   110.16   -29.53   107.85
 -150.00   -30.10    98.08   -29.87    96.09
 -149.00   -29.53    86.80   -29.44    85.34
 -148.00   -28.67    77.11   -28.70    76.17
 -147.00   -27.41    73.66   -27.33    74.48
 -146.00   -26.35    76.73   -26.33    76.32
 -145.00   -25.65    84.01   -25.53    84.14
 -144.00   -24.90    94.30   -24.96    93.77
 -143.00   -24.74   106.37   -24.70   105.84
 -142.00   -24.48   120.71   -24.56   120.21
 -141.00   -24.22   137.43   -24.27   136.05
 -140.00   -23.98   154.18   -24.04   153.17
 -139.00   -23.53   171.64   -23.57   170.37
 -138.00   -23.05  -172.47   -23.18  -172.65
 -137.00   -22.63  -156.83   -22.88  -156.46
 -136.00   -22.48  -142.35   -22.61  -142.23
 -135.00   -22.45  -128.88   -22.53  -129.00
 -134.00   -22.61  -115.01   -22.66  -115.41
 -133.00   -22.81  -102.73   -22.96  -102.78
 -132.00   -23.19   -91.50   -23.31   -90.72
 -131.00   -24.00   -80.74   -24.06   -80.20
 -130.00   -25.24   -72.49   -25.36   -72.43
 -129.00   -26.90   -68.44   -27.12   -68.61
 -128.00   -29.10   -70.34   -29.17   -71.52
 -127.00   -30.83   -80.85   -31.09   -82.32
 -126.00   -31.55   -95.70   -31.73   -96.98
 -125.00   -31.22  -102.65   -31.34  -104.87
 -124.00   -31.14  -104.52   -31.16  -106.04
 -123.00   -31.09   -96.50   -30.98   -96.61
 -122.00   -31.12   -80.01   -31.33   -81.73
 -121.00   -30.85   -57.11   -30.90   -57.97
 -120.00   -29.87   -34.91   -29.90   -34.24
 -119.00   -28.41   -13.68   -28.55   -12.95
 -118.00   -27.20     5.43   -27.18     4.42
 -117.00   -26.30    21.87   -26.19    21.17
 -116.00   -25.71    38.25   -25.59    38.02
 -115.00   -25.16    56.05   -25.05    55.81
 -114.00   -24.44    76.59   -24.36    76.26
 -113.00   -23.57    97.19   -23.52    94.68
 -112.00   -22.47   116.86   -22.36   114.91
 -111.00   -21.24   134.89   -21.20   132.63
 -110.00   -20.35   149.63   -20.30   148.60
 -109.00   -19.60   165.08   -19.59   163.53
 -108.00   -19.24  -179.99   -19.24   178.85
 -107.00   -19.25  -165.29   -19.29  -166.36
 -106.00   -19.51  -149.33   -19.48  -150.23
 -105.00   -19.85  -130.85   -19.83  -131.54
 -104.00   -20.11  -111.41   -20.15  -112.64
 -103.00   -20.37   -91.87   -20.52   -93.51
 -102.00   -20.43   -69.85   -20.52   -71.38
 -101.00   -20.23   -48.85   -20.37   -50.35
 -100.00   -19.87   -29.12   -19.96   -30.68
  -99.00   -19.63   -10.99   -19.58   -11.93
  -98.00   -19.41     6.09   -19.40     5.99
  -97.00   -19.31    23.82   -19.33    23.17
  -96.00   -19.24    41.73   -19.26    41.30
  -95.00   -19.16    59.56   -19.11    59.14
  -94.00   -18.98    78.52   -18.84    77.91
  -93.00   -18.59    96.79   -18.49    95.63
  -92.00   -18.17   114.56   -18.14   112.85
  -91.00   -17.91   131.31   -17.87   129.40
  -90.00   -17.81   148.94   -17.80   146.86
  -89.00   -17.72   168.33   -17.71   166.04
  -88.00   -17.57  -172.70   -17.57  -174.41
  -87.00   -17.14  -153.06   -17.18  -155.37
  -86.00   -16.53  -133.63   -16.58  -135.48
  -85.00   -15.90  -115.50   -15.91  -117.61
  -84.00   -15.33   -99.59   -15.36  -100.86
  -83.00   -14.89   -82.77   -14.94   -84.49
  -82.00   -14.59   -66.10   -14.64   -67.34
  -81.00   -14.34   -48.87   -14.41   -50.45
  -80.00   -14.11   -31.89   -14.18   -33.16
  -79.00   -13.72   -14.04   -13.82   -15.61
  -78.00   -13.23     2.61   -13.31     2.30
  -77.00   -12.72    17.68   -12.78    17.77
  -76.00   -12.10    33.41   -12.18    33.57
  -75.00   -11.56    47.53   -11.65    47.35
