    1.00   -90.00    90.00   -43.46   3476.0
 -180.00   -22.91   -89.50   -23.21   -89.09
 -179.00   -23.75   -88.94   -24.00   -86.07
 -178.00   -24.88   -88.23   -25.37   -85.95
 -177.00   -26.29   -91.48   -26.57   -88.91
 -176.00   -28.04   -93.90   -28.71   -91.57
 -175.00   -30.74  -101.32   -31.58  -100.99
 -174.00   -33.84  -119.57   -34.15  -117.09
 -173.00   -36.59  -142.35   -37.78  -143.10
 -172.00   -35.48  -175.58   -35.76  -171.63
 -171.00   -34.05   167.05   -34.48   167.30
 -170.00   -32.87   158.35   -33.12   159.23
 -169.00   -32.43   149.94   -32.89   153.92
 -168.00   -32.61   142.52   -33.18   143.87
 -167.00   -33.17   128.24   -33.75   133.17
 -166.00   -32.63   109.77   -33.46   115.38
 -165.00   -31.18    91.23   -31.56    93.30
 -164.00   -28.78    83.37   -29.00    85.36
 -163.00   -26.99    78.36   -27.16    81.12
 -162.00   -25.40    79.17   -25.05    82.27
 -161.00   -23.91    82.78   -23.77    84.92
 -160.00   -22.85    89.12   -22.69    91.96
 -159.00   -22.26    97.01   -21.95    98.72
 -158.00   -21.68   106.68   -21.54   107.93
 -157.00   -21.36   117.33   -21.26   117.62
 -156.00   -21.12   130.31   -21.15   130.17
 -155.00   -21.13   143.09   -21.06   143.19
 -154.00   -21.19   156.81   -21.07   157.06
 -153.00   -21.14   171.11   -21.20   171.84
 -152.00   -21.45  -173.60   -21.46  -173.81
 -151.00   -21.68  -159.40   -21.90  -159.71
 -150.00   -22.18  -143.97   -22.54  -143.53
 -149.00   -22.87  -127.72   -23.14  -128.05
 -148.00   -23.66  -112.73   -24.02  -111.76
 -147.00   -24.88   -96.55   -25.23   -93.89
 -146.00   -26.44   -77.73   -26.53   -75.34
 -145.00   -28.40   -60.56   -28.70   -56.69
 -144.00   -31.16   -35.39   -31.36   -28.32
 -143.00   -34.07     2.47   -33.43     5.43
 -142.00   -35.08    50.18   -34.12    47.73
 -141.00   -33.24    88.73   -32.80    85.30
 -140.00   -31.08   112.46   -30.42   110.19
 -139.00   -29.71   129.21   -29.20   124.64
 -138.00   -29.19   143.97   -29.00   141.52
 -137.00   -29.23   158.93   -29.38   156.23
 -136.00   -30.26   171.23   -30.85   168.03
 -135.00   -32.84  -169.73   -34.03  -176.02
 -134.00   -37.74  -152.59   -40.25  -152.07
 -133.00   -44.65  -104.10   -47.58   -49.34
 -132.00   -44.44    -1.65   -40.74     4.41
 -131.00   -38.15    36.71   -36.46    36.41
 -130.00   -35.54    64.45   -34.97    57.57
 -129.00   -33.22    89.45   -33.55    85.53
 -128.00   -31.65   113.75   -32.11   114.25
 -127.00   -29.53   134.55   -29.84   135.67
 -126.00   -27.48   153.73   -27.72   155.18
 -125.00   -25.62   170.76   -25.84   171.77
 -124.00   -24.30  -174.26   -24.37  -172.30
 -123.00   -23.25  -160.48   -23.49  -158.47
 -122.00   -22.79  -145.28   -22.96  -142.15
 -121.00   -22.45  -126.14   -22.42  -124.49
 -120.00   -22.17  -107.67   -22.24  -106.22
 -119.00   -21.82   -87.98   -22.03   -86.72
