    1.00   -90.00    90.00   -42.09   3476.0
 -180.00   -25.89   178.52   -25.92   178.75
 -179.00   -26.48   168.11   -26.23   167.37
 -178.00   -26.11   156.36   -26.26   156.14
 -177.00   -25.66   147.20   -25.59   145.65
 -176.00   -24.94   139.00   -24.92   137.83
 -175.00   -24.01   132.01   -24.02   132.00
 -174.00   -23.29   129.83   -23.21   128.53
 -173.00   -22.47   127.35   -22.42   126.36
 -172.00   -21.79   126.67   -21.87   125.95
 -171.00   -21.39   125.44   -21.36   125.17
 -170.00   -21.21   125.02   -21.18   124.95
 -169.00   -21.24   124.89   -21.23   124.14
 -168.00   -21.56   124.76   -21.47   123.17
 -167.00   -22.24   122.99   -22.19   121.87
 -166.00   -23.46   118.52   -23.41   117.49
 -165.00   -24.73   110.11   -24.70   108.33
 -164.00   -25.87    93.60   -25.92    90.87
 -163.00   -25.80    72.42   -25.69    71.14
 -162.00   -24.00    53.68   -24.17    52.29
 -161.00   -22.27    44.20   -22.27    43.09
 -160.00   -20.51    41.76   -20.53    39.79
 -159.00   -19.23    40.90   -19.39    38.76
 -158.00   -18.40    41.71   -18.41    40.57
 -157.00   -17.97    44.55   -17.93    42.58
 -156.00   -17.91    47.49   -17.87    46.13
 -155.00   -18.12    51.70   -18.15    49.85
 -154.00   -18.65    55.85   -18.76    54.62
 -153.00   -19.61    60.97   -19.65    60.22
 -152.00   -20.85    65.01   -20.82    64.23
 -151.00   -22.39    69.32   -22.31    67.70
 -150.00   -24.14    73.24   -24.21    72.15
 -149.00   -25.97    75.41   -26.08    75.22
 -148.00   -28.28    76.25   -27.97    76.70
 -147.00   -29.78    78.88   -29.84    75.62
 -146.00   -30.98    78.18   -30.88    80.97
 -145.00   -31.02    85.01   -31.03    86.55
 -144.00   -30.59    96.69   -30.75    95.89
 -143.00   -29.63   109.47   -29.33   111.40
 -142.00   -27.45   123.57   -27.42   122.95
 -141.00   -25.65   136.19   -25.57   136.35
 -140.00   -23.71   147.41   -23.88   145.64
 -139.00   -22.20   155.05   -22.37   154.02
 -138.00   -21.25   162.87   -21.30   161.85
 -137.00   -20.67   169.65   -20.63   169.70
 -136.00   -20.50   177.11   -20.55   176.34
 -135.00   -20.60  -175.88   -20.81  -176.34
 -134.00   -21.46  -168.40   -21.41  -168.26
 -133.00   -22.45  -159.79   -22.49  -160.29
 -132.00   -23.72  -151.32   -23.82  -151.93
